segment,answerDate,NPS,impactInteraction,reason,improvement
1,1,10,5,Me ofrecieron un buen servicio y apoyo,No tengo recomendación
1,1,10,3,Sigue siendo satisfactorio los servicios,
1,3,10,3,"Presentaron un buen servicio, pero ya estaba satisfecho con los servicios ofrecidos previamente.","Tener contactos para recordar beneficios o conocer la percepción de las tarjetas de crédito o productos adquiridos, resolver dudas y tener un chat ya que la atención es telefónica o presencial"
1,1,10,3,,
1,2,10,4,,
1,1,10,5,La atención del asesor muy buena,"Cuando esté la llamada avanzada y se caiga, por favor le devuelvan a uno la llamada y continuar con el proceso"
1,2,10,5,Excelente servicio,
1,1,10,5,,
1,3,10,5,Porque fueron muy amables.,
2,2,9,4,"BUEN SERVICIO, AMABILIDAD",MUCHAS GRACIAS
1,1,10,5,,
1,2,9,5,La claridad de la información y la pronta respuesta para mi solicitud.,
1,1,9,5,"amable, información acertada",
1,1,9,5,Responden dentro de un tiempo razonable y dan respuestas claras,Suministrar información por mensaje de texto con respecto a las respuestas
1,1,10,5,Porque la atención telefónica es muy efectiva y amable,me atendieron bien en la primera llamada
1,2,10,5,,
1,3,9,3,,"Para brindar más seguridad virtual 

Que cada usuario pudiera configurar de manera muy singular pautas para no ser robado"
1,1,9,4,Muy largo el menú,Opciones más cortas
2,1,9,3,,
2,3,10,4,Respuesta rápida.,Por el momento no tengo queja.
1,1,10,4,Me es indiferente la exp.obtenida .,Todo estuvo bien.
1,1,10,4,Se aplazó la solución por no ser día hábil,Mejorar canales de comunicación cuando el cliente está en el extranjero
1,1,10,5,"El servicio al cliente fue excelente, me aclararon dudas que tenia y me ofrecieron un portafolio mas amplio, gracias y felicitaciones",
2,2,10,5,Buen servicio pero el menú es muy largo para comunicarse con el asesor. Se pierde mucho tiempo. Debería haber un canal más rápido para hablar con el asesor,Mejorar la rapidez de conexión con el asesor
1,2,10,5,La representa de servicio al cliente fue muy amable concreta y brindó el servicio y la resolución adecuada,
1,1,10,4,La persona no tenía la información específica que necesitaba,Me siento muy bien atendido
1,3,9,5,"Excelente servicio, por favor más oficinas Ibague",Más oficinas Ibague
1,1,10,3,,
3,3,10,5,,Lo único es que llamar a la linea de atención al cliente es tedioso ya que uno se demora muchísimo con la computadora
1,2,10,5,El asesor fue muy atento quedé muy satisfecha,Todo está muy bien
1,2,10,5,Amabilidad respeto solución claridad,
1,3,10,5,Muy biena atencion y eficiencia por parte de leidy,Asi esta bien
2,2,10,5,,Mucha demora en llegar el código de confirmacio
1,1,10,4,,Tiempo de respuesta
1,1,10,1,"PORQUE ME OBLIGAN A ACEPTAR DISQUE ""UN BENEFICIO"" QUE ES ALTAMENTE RIESGOSO PARA MI, EL TENER AVANCES EN EFECTIVO POR EL CUPO COMPLETO DE LA TARJETA. SOLICITE QUE ESTO SE MODIFICARA Y NO ACEPTARON, NUNCA HE HECHO AVANCES PORQUE NO ME INTERESA.
DECIDI BAJAR EL CUPO A LA MITAD PARA QUE TAMBIEN BAJE EL AVANCE EN EFECTIVO.
ES ARBITRARIO POR PARTE DEL BANCO QUE LO OBLIGUEN A ACEPTAR COSAS QUE NO SE DESEAN.
IGUAL ESTA INFORMACION NO SERA RELEVANTE PARA USTEDES PORQUE AL FINAL NO LES INTERESA LA OPINION DEL CLIENTE.
CORDIAL SALUDO",QUE ALGUIEN ATIENDA LAS NECESIDADES DEL CLIENTE
1,1,10,4,,
2,1,10,3,La experiencia siempre es muy buena,"Gracias, todo esta bien"
2,3,10,3,Siempre me atienden muy bien,Por el momento esra todo muy bien
1,1,10,5,Tiene buenos beneficios y son asequibles para toda ocasión.,"No tengo queja, todo bien. Gracias"
1,3,10,5,Lo sencillo para la aprobación,Enviar plan de pagos
1,2,10,5,Muy bien sus servicios. Y alternativas para solucionar inconvenientes.,Que sigan así con la atención.
1,1,10,5,"Excelente servicio, alta tecnología y mucha seguridad en los procesos",Ustedes prestan un excelente servicio. Lo mejor que nos puede pasar es que se baje este adefecio de presidente Petro con su inoperante gobierno
1,3,10,5,Por la atención telefónica que me brindo,"Tener un contacto con el asesor más fácil, toca esperar muchas opciones"
1,3,9,3,"Siempre se ha presentado un buen servicio por parte del banco, tanto en sus funciones, app y el personal de servicio al cliente tanto en el call center como en las sucursuales.",
1,3,10,3,,
2,3,10,5,Buena atención,No esperar tanto al operador
1,2,9,5,Atención,Na
1,1,10,4,"porque si, bueno porque debo dirigirme a una oficina y la mas cercana la van a cerrar :(",No lo se atender los sabadoss en la oficina :)
1,2,10,5,,Excelente servicio
1,1,10,5,,
1,1,10,5,Muy ágil,Todo está perfecto
1,3,9,5,,
1,1,10,4,Porque no pude hacer mi yrammite por aplicacion y tuve que desplazarme a punto de banco o cajero,Mejorar la aplicacion
2,3,10,3,"No hubo cambios, porque desde siempre estuve satisfecha con el servicio.",Todo está bien! Gracias!
2,2,9,5,La amabilidad y la ayuda brindad por la linea de atencion,Que la respuesta en la linea sea mas rapida con el asesor personal
1,2,9,4,Mejoro la comunicacion,Mejorar canales
1,2,10,5,Atención rápida y eficaz,No dejar tanto tiempo el cliente en la línea telefónica
2,3,9,3,,
1,1,9,4,Me a hido bien cada vez que nececitado,No me pareció que esta muy bien la atención no tengo sugerencias
1,1,9,4,Buen servicio y son muy cordiales,Las líneas se demoran mucho a veces
1,3,9,4,Buen servicio,Ninguna
1,2,10,4,Buena atencion.,Que la llamada con un operador sea mas rapida y sin tanto numero previo
1,3,9,4,Aun estoy esperando una respuesta para la obtención de un resumen de los pagos a realizar por la unificación de mi deuda.,Cumplir con lo que el banco indica.
1,2,9,4,Por qué ya la tienen,Me pareció muy buena la atención y resolvió mi salud
1,2,9,4,"Buena atención.
No ayuda nucho la máquina con las mil opciones",Diminuir las opciones de la máquina y poner una operadora
1,1,10,3,.,.
1,1,10,5,Porque solucionaron el problema que tenia con las transacciones,
1,3,10,5,"Información muy clara , muy buen servicio y amabilidad",
2,2,9,4,Buen servicio,Velocidad en la solución
1,3,10,5,"Fácil comunicación, pronta respuesta y solución favorable.",Colocar una oficina en girardot cundinamarca.
1,1,10,5,Porque la atención fue rápida y satisfactoria en cuanto a lo que quería saber,Me parece que todo está muy bien .
1,2,9,3,Fue una transaccion muy corta e informativa.,"La llamada la originó un rechazo a una transaccion que intente con la tarjeta que habia ""encendido"" en la mañana.   No tenia informacion acerca que era necesario esperar 24 horas después del ""encendido"". De haber contado con esa información,  no habría tenido necesidad de llamar. 
Es mas, creo que el ""encendido"" no funciona bien porque me han rechazado dos transacciones, entonces, revise el estado de la tarjeta y estaba de nuevo ""apagada"""
1,3,10,5,BUENA ATENCION,
1,2,10,5,Porque los agentes son muy amables y diligentes,Hacer la activación de productos más facil
1,2,10,3,No me aceptaron mi petición,
1,1,9,5,,
1,1,10,5,Siempre me atienden con mucha amabilidad y me dan soluciones...gracias,
1,2,9,3,Siempre me han atendido bien por la audiolinea,
2,1,10,3,hasta el momento todo normal,nada esta bien
2,1,9,4,,
1,1,10,3,,
1,3,10,5,Dentro de la inseguridad que se vive en estos momentos Colpatria es la que me genera más confisnza,
2,3,9,4,Me dieron una buena atención y se resolvió mi inquietud,Estoy satisfecha con la atención
1,3,9,5,Atención y diligencia,
2,1,10,5,Me gui,Esta  bien Gracias
2,1,10,5,La atención de la asesora Paula y la capacidad de resolver,
1,2,10,5,La atención y disposición en los asesores marca la diferencia entre otras entidades.,No desmejorar la forma de atención y respuesta oportuna a los clientes de Scotiabank Colpatria.
1,2,10,3,Siempre he encontrado buena atención,Me solucionaron bien mis inquietudes
1,3,10,5,"El asistente muy competente
En la oficina de Armenia Q
En el parqué los fundadores
Se llama Mauricio el apellido
No lo sé",Mejor imposible
2,3,9,2,Mucho tiempo de espera para q me contestaran la llamada.,Disminuyan el tiempo de espera
1,3,10,5,Dan solucion rapida a las dudas o inconsistencias del producto.,Hasta el momento muy clara la informacion prestada.
1,1,10,5,Muy buena atención,Mejorar los tiempos de respuesta
1,2,9,4,Claridad de respuesta,
1,1,10,5,"La atención fue cordial, además que la respuesta fue rápida. Así mismo la solución.",Mi experiencia fue la adecuada.
1,1,10,3,.,.
1,1,9,3,He obtenido el mismo nivel de servicio que venian prestando,Sucursal del banco en el barrio Santa Isabel (Bogotá) o aledaños
1,1,10,5,,
1,1,10,2,Tengo dificultad con la tarjeta débito,
1,3,10,5,La seguridad en las transacciones y la variedad de canales de transacción,Tener más cajeros propios en municipios de Cundinamarca.
1,3,10,5,,No tener tanta espera
1,3,10,5,Las promociones y me sirvió para todo,Mejorar cada día
2,1,9,3,Siempre se destacan por su buen servicio,Prestar siempre un buen servicio al cliente
2,2,9,5,Excelente atención al cliente,Mas celeridad en la solución a las solicitudes.
1,1,9,3,Sigue lo mismo,No pedir tanta información
1,3,10,4,,
2,2,10,5,"Excelente la seguridad, y toda la atención..muchísimas gracias a todos los equipos humanos...",
1,2,10,5,,
2,3,10,3,Porque siempre me han atendodo bien,No tengo queja alguna
2,3,10,5,"Su atención fue completa y de mucha utilidad, adicionalmente me dio tranquilidad y confianza",Por favor terminar el proceso de diferir mi tarjeta a 12 meses
1,3,10,2,Porque aumentaron el número  de compras para exonerar la cuota de manejo recibí  el mensaje que a partir de diciembre y comenzaron en noviembre,"Que la atención al cliente sea más rapida,es muy demorada"
1,1,9,5,Ok,
1,2,10,5,Recibí mas información de Colpatria que no tenía antes,
1,2,10,5,Fui bien atendida y me resolvieron mi inquietud,"De pronto colocar otra línea de atención al cliente,   a veces demora mucho en atender el Asesor por exceso de llamadas"
1,2,10,5,Amabilidad y eficacia,Ok
1,1,10,3,,
1,3,9,4,A veces en urgencia de información requiere que no sea demorado el paso a asesor telefónico,
1,3,9,3,,
1,3,10,5,Muy atento y preciso el asesor,Seguir con el buen servicio
2,2,10,5,"Buen servicio 
Fácil manejo",
1,3,9,3,,
1,2,10,3,,
1,3,10,4,,
1,1,10,5,Excelente atención. Información clara,
2,2,9,4,,
1,3,10,5,Fue rápido y seguro,Mantener el buen servicio
1,2,10,5,Excelente servicio,Son excelentes personas
1,1,10,5,"Las asesoras tienen una excelente atención al usuario, la paciencia y amabilidad destacan al momento de realizar su labor.

Felicidades.",Por el momento nada por mejorar.
2,1,10,5,Por la explicación del problema y la rapidez de resolucion,Todo bien
2,3,10,5,"Porque el Banco tiene  vigente la opción de poder hablar con un asesor, no lo vayan a quitar por favor el computador no tiene todas la opciones es decir no tiene todas las repuestas",Mantener a las personas que atienden el teléfono de servicio al cliente
2,2,9,5,Es de confianza y clara,Todo está bien
3,2,9,3,La atención siempre es buena,estuvo bien
2,2,10,5,Muy satisfecha,Todo perfecto gracias
1,1,10,5,Muy buena asesoría,
1,1,10,5,Su buen servicio al cliente  l una buena impresión  me dejó el centro comercial  plaza central  gracias,En la primera llamada la niña no pudo resolver  el  problema  no tubo paciencia  y simplemente  me dijo  esta bloqueada .
2,1,9,4,Eficiencia,
1,2,9,5,Ágil la atención,Está bien
1,2,9,3,No hubo necesidad,
1,3,10,4,"Por la seguridad en las cuentas, ya que estan jaqueando las cuentas",La seguridad en las cuentas
1,1,10,5,Flor es muy atenta.,
3,1,10,5,,
1,1,9,5,La atención fue ágil y satisfactoria,Por ahora nada.
2,2,9,5,Na,N/a
1,2,9,3,Voy a esperar la otra factura,Que la factura especifique bien los cobros y de que son
1,1,10,5,,
1,3,10,5,"Mi asesor resolvió todas mis dudas con rápido,son muy amables, comunicarme fue muy fácil.",
1,3,10,5,Es muy fácil hacer los tramites con ustedesnpor medio de la plataforma.,
1,2,10,3,Por la buena atención del funcionario.,
1,2,9,3,La atencion fue buena.,que las rspuestas sean mas acertivas
1,3,10,5,Muy responsable con sus respuestas,Más personisado
1,3,10,5,Eficiente,
2,2,10,4,,Bajar las tasas de interes
1,1,10,5,,
1,2,9,5,,
1,1,9,3,,
1,3,10,5,Se logró solucionar mi caso con ayuda de la asesoría y apoyo brindado por parte de la entidad,Tratar de mejorar en el tiempo de contestar las llamadas realizadas a servicio al cliente las cuales pues duran bastante tiempo en ser atendidas
1,3,10,5,La excelente atención brindada,
2,1,10,5,,
2,2,9,3,El servicio sigue siendo bueno.,Colocar mas asesores en las sucursales para atender personalmente a los clientes. Gracias
1,3,10,5,Excelente atencion y servicio cordialidad y amabilidad,
2,1,10,5,la atencion fue oportuna y amable,Que la respuesta a mis solicitudes de ducumentos sean mas rapidas
2,3,10,5,Excelente servicio,Excelente servicio
1,2,10,4,,
1,2,10,5,Muy buena atención,Así está bien
1,2,10,5,El servicio es muy bueno y eficiente,Actualizar los números de atención al cliente y que no allá mucho protocolo para poder hablar con un asesor
1,2,10,5,Buena atencion y rapida,Respuestas a las peticiones en menos tiempo
1,1,9,3,HASTA EL MOMENTO NO HE TENIDO INCONVENIENTES GRAVES Y LA PERSONA QUE ME ATENDIO FUE MUY AMABLE.,DESDE EL PRINCIPIO COMUNICARLE AL CLIENTE QUE LA SOLICITUD QUE ESTOY HACIENDO ES DEMORADA.
1,1,10,5,Es un banco que cree en sus nuevos clientes. Su servicio es muy bueno y ágil,Seguir teniendo los servicios actuales de atención al cliente.
1,2,10,5,,"Un teléfono directo sin tantas opciones , ya que se solicita un asesor únicamente para cosas que no puedo solucionar desde mi online banking"
1,3,10,5,El servicio es bueno la información clara y la calidad del asesor es buena,No poner tanto comercial en la espera de la llamada
2,2,10,3,Siempre me ha ido bien,"Mejorar la comunicación en el proceso de la entrega de plásticos, pues nunca me llegó uno que me enviaron (sin saber que lo hacían), y no me lo pudieron entregar porque las veces que vinieron (creo q 2) nunca me avisaron para estar pendiente (en mi edificio no hay servicio de portería). Entonces me enteré que esa tarjeta está bloqueada...sorpresa....y nunca lo supe."
2,1,10,5,Mayor eficiencia en la gestión y mejor asesoría.,Continuar con la oportunidad en la información al cliente.
1,2,9,5,"Buena atención,  información  concreta y amabilidad",Así esta bien
1,3,10,2,"No pude comunicarme con una persona que me resolviera mis preguntas.
De un teléfono me mandaron a otro y ese a otro y luego me dieron los telefonos de otros dos y no continué. 
Pienso comunicarme a los dos últimos números, otro día","Para mi caso , tener acceso a la información más fácil, porque por lo visto a las empresas asignadas ese servicio no les interesa mucho el cliente, solo el dinero y listo."
1,3,10,5,Es muy bueno el servicio prestado,Así está bien la atención prestada y el tiempo de atención también
2,1,10,5,Porque la atención fue excelente,"Nada, todo está bien"
2,3,10,5,Fue atendida muy bien mi petición y muy ágil.,"Nad más, muy satisfecho"
1,3,10,5,"Buena atención, amable, solucionan las inquietudes",
2,2,9,4,.,.
1,1,9,5,Buen servicio,"Tuve que asistir a la oficina de manera presencial y allí la atención fue bastante demorada,"
1,1,10,4,,
2,2,10,5,Regularmente las campañas que promocionan han sido de beneficio para mi,Me siento satisfecha con la atención
1,2,9,3,"TENGO UNA INQUIETUD SOBRE MI TARJETA CREDITO PERO NO ME HAN DADO SOL
UCION",MENOS PROCESOS
1,3,9,5,Porque la tarjeta cobra mucho cuota de manejo,Nada
1,1,10,5,,
1,2,10,4,,
1,3,10,5,"Por la transparencia al momento de interactuar con los agentes de servicio, algo total mente diferente a la experiencia con el vendedor",Alinear al personal de ventas junto a los verdaderos servicios de la empresa y las condiciones reales
1,1,10,5,Tienen muy buenos beneficios,
1,1,10,3,sigue los altos costos por movimientos por uso de las tarjetas y servicios financieron que en los otros bancos son un poco mas  flexibles y menos costosos,
1,3,10,4,,
1,3,10,5,Muy buena atención,Tener más asesores como Carlos Andres
2,1,10,5,,
2,2,10,5,por la atención y el asesoramiento brindado,
1,1,10,5,"Atención eficiente y oportuna,clara y consisa",Creo que se debería tener un número de atención al cliente directamente
2,2,10,5,"La funcionaria fue muy amable y dio respuesta y solución a mis inquietudes,",El servicio prestado fue excelente.
3,3,10,4,La atención de la encargada de la cuenta ha estado muy atenta con todo lo que se necesita,Tener un sistema más profesional o más puntual en el caso del robo de dinero
2,2,9,3,Me siguen atendiendo de la mejor manera .como siempre lo han hecho.,Se necesita que haya campañas de bajar las tasas de intereses como lo están haciendo otras entidades bancarias.
3,3,10,4,,
1,2,9,3,,
1,2,10,5,Muy pero muy buena la atención,Eliminar la contraseña telefonica
1,1,9,4,,
1,2,10,5,La atención fue rápida y sertera,No hay comentarios
1,3,10,5,Todo lo hago de manera ágil y sin complicaciones por internet,Todo está bien por ahora
1,2,10,5,Atendieron muy rápido mi requerimiento o PQR. Fueron eficientes y atentos en su trato.,"Todo estuvo bien, aunque prefiero q se resuelvan este tipo de requerimientos personalmente. Nunca me ha gustado hacerlo por línea."
1,1,10,4,Me comunico en pocas ocasiones con el banco,Anticiparse
1,3,9,2,"Por un trámite sencillo que no pude llevar a cabo sin motivo claro, página por alguna razón no lo permitió y salió de la opción de dicho trámite","Permitir la consulta y solucio. A través de oficina si fuese necesario, la asistencia remota puede ser un poco frustrante"
1,1,9,5,Porque la atención mejoro mucho,"Que los asesores de la servilinia cuando uno habla con ellos se pongan de acuerdo,porque hoy uno le da una información,al otro día otro le da información diferente,por lo tanto uno no sabe a qué atenerce"
1,3,10,4,No me dieron solución a la exención que siempre he gozado del manejo de los tarjetas de crédito,Den y sostengan las principales razones de exenciones en el manejo de las tarjetas  de crédito que fueron el engache al banco
1,3,10,5,Excelente servicio y atención,Es importante que tuvieran sede en Dosquebradas/Risaralda
2,2,9,3,Siempre la atención es buena,"No sabrría decirle, porque es algo extenso."
2,3,9,3,"Sin comentarios,",
2,2,10,3,Estoy muy satisfecho con Scotia y el trato q recibo. Fué igual en el último requerimiento,"Mantener el nivel 
de servicio actual"
2,3,10,5,Todo bien,Todo bien
1,2,9,3,"No me dieron una respuesta favorable , por una operación que no efectúe y me toca esperar 14 días.",Tratar de solucionar el problema lo antes posible y no esperar tanto tiempo
1,2,10,5,excelente la atenciòn,me han atendido muy bien
1,2,10,5,,
1,1,9,5,"La exoneracion de la cuota de manejo es muy importante, adicional qué sólo piden hacer 4 compras en el mes, sin importar el valor",
1,3,10,5,Agilidad,
1,1,10,3,,
1,3,10,4,"Por los cambios en la cuota de manejo y las transacciones requeridas, sin informar al cliente.","35 minutos tuve que esperar en la llamada hasta que me contestó un asesor, ojalá no hubiera que esperar tanto tiempo"
1,3,10,3,,
1,1,10,5,"Respondieron rápido la llamada, y resolvieron, eso no siempre ocurre",
1,1,10,5,,
1,1,10,5,porque tuve atencion de inmediato y no me toco esperar horas para que me contestaran,
1,1,10,5,pude hacer la gestión por telefono,tuve problemas con la clave lo que repercutió en hacer varias llamadas
1,3,10,5,La buena atención,Seguir asi
1,2,10,5,Muy buena atención por parte de la asesora.,"Por favor envíar oportunamente, los extractos"
1,3,10,5,Porque me dieron muy pronto solución a un fraude en mi tarjeta.,"Mayor seguridad, porque ya me ha pasado 2 veces que he tenido que cambiar mi tarjeta"
2,1,9,5,Realmente el servicio a sido oportuno,la atención fue buena y ágil por lo cual no podría ser mejor
2,1,9,3,,
1,2,10,5,,no ya no me interesa aclarar dudas
1,2,10,3,,
2,3,10,5,,
2,2,10,4,Por qué siempre he tenido muy buenas referencias de ustedes y del servicio.,Que sea más rápida la llamada y no tener que recorrer tanto en el call center marcando diferentes números hasta llegar al objetivo
1,2,10,4,,
2,2,9,5,Fue muy amable en su atención,
1,3,10,4,,
2,2,9,5,Diligencia de la persona que me atendió,Claridad en el menú telefónico
1,1,10,3,,
1,2,9,5,,
2,3,9,4,,
2,1,10,4,,
1,2,10,5,Porque me dieron la facilidad de bajar mis cuotas de pago de la tarjeta y eso me ayudo muchisimo con mi flujo de caja,"La atencion es impecable, me resolvieron el tema enseguida y me bloquearon la tarjeta."
1,3,10,5,Porque la atención es expedita y resuelven mis inquietudes inmediatamente siempre que llamo,"Mejorar el menú, no encontraba una opción que se acomodara a mi solicitud"
2,3,10,3,Siempre he recibido buena atención,Todo está bien..
1,1,10,5,Exelente servicio,Exelente
2,1,9,5,Senti respaldo del banco ante situacion presentada en cajero autmatico,Agikif¿dad en respuestas a PQR
1,3,10,4,,
1,2,10,5,Muy atenta y servicial la chica que me ayudó.,Todo perfecto esta vez
3,2,10,4,Usualmente es buena y la respuesta adecuada.,La atención es buena. Lo que de espera es la solucion
1,1,10,3,,
2,2,10,5,Los asesores son bastante amable y eficientes explican y solucionan las preguntas de forma rápida y que todo se entienda.,A veces se demoran mucho en contestar cuando se llama xq todos los asesores están ocupados y pasa mucho tiempo para contestar o a veces hay que colgar la llamada.
2,2,9,3,Simplemente solicite una actualización de un correo enviado y según parece es más fácil hacer otros radicado,
2,3,10,5,Una atención muy buena,Todo está bien
1,3,9,5,,
1,2,10,5,Pude aclarar las dudas y resolver mi inquietud satisfactoriamente,Por el momento todo está bien
2,3,10,5,facilidad y seguridad,poder hacer en linea las activaciones de las tarjetas bloqueadas y suspender los creditos
2,2,10,5,"El servicio es eficiente, rápido y resuelven lo que buscamos solucionar",No tengo observación
1,3,9,5,Muy eficiente y rapida,
1,3,10,5,"Buena atencion, la información muy clara y oportuna.",Demasiado tiempo en espera para que la llamada sea atendida por un asesor.
2,1,10,5,,
1,2,10,5,Le dan la información y le colaboran a tomas las decisiones más precisas,No nada así esta bien
1,1,9,3,,
2,2,9,5,Por lo diligentes,Está bien
2,3,9,5,Porque pude resolver el bloqueo de la tarjeta,"Que el tiempo de espera sea más corto , la llamada dura mucho tiempo mientras contesta un asesor ,  luego pasa a otro"
1,1,10,2,No me dieron solución al inconveniente,Que me brinden solución para poder hacer el registro de telefónica y poder que me llegue el mensaje para poder recuperar mi usuario de los canales virtuales gracias
1,1,10,5,,
1,1,9,3,,
3,1,10,4,Porque ya tengo una excelente opinión del servicio de atención al usuario.,
2,1,10,5,,
1,1,10,5,"Eficiencia, rapidez, seguridad",Esta todo bien. Sigan igual o mejorar
2,3,10,5,,
1,1,10,5,Rápida respuesta y solución a cualquier inconveniente o duda. Me ha ido excelente con el banco,
1,1,10,5,Porqué atendió mi que de manera muy comprensible y atenta escucho atentamente entendió el mensaje que quería trasmitir y me explico que consultara por al app mis inquietudes,"Retroalimentar  siempre los empleados en línea y los que trabajan en los aeropuertos de los diferentes países en las salas de espera de VIP donde  se prestan los servicios para que no se presenten discriminaciones ni
Te hagan pasar malos momentos 😭 cómo  me pasó a mi"
2,2,10,5,"La atención es clara, 
ágil, respetuosa y amable",Creo que todo estuvo muy bien por lo menos en esta llamada.
1,3,10,5,Me sorprendió que el banco preste servicio los domingos telefónicamente,
1,3,10,5,buena atención,
2,3,9,2,"PUESTO QUE EL PRODUCTO TARJETA DE CREDITO PRICESMART COLPATRIA, COBRA POR RETIRO, A PARTE DEL SEGURO, INTERESES, RETIRO EN EL CAJERO ELECTRONICO PROPIO. SITUCACION DISTINTA CON OTROS BANCOS.",REVISAR LAS POLITICAS EN EL COBRO DE ESTE TIPO DE TARJETAS DE CREDITO PRICESMART.
1,2,10,5,Buena gestion,
1,2,9,5,Porque no esperaba que me tuvieran en cuenta para ofrecerme un producto aún sin ser cliente del banco.,
1,2,10,3,Se atendió mis requerimientos.,mejorar las ofertas de fidelización
2,2,9,3,La atención en el call center siempre es muy buena. Y en esta ocasión no hubo excepción a la excelente atención que tienen.,Preparar a todas las personas que atienden de la misma manera que preparan a las personas del call center. En los puntos de atención físicos falta mejor preparación para que todos los colaboradores de Scotiabank Colpatria sean igual de buenos al call center
1,2,10,5,Atienden como se debe y no evanden al cliente que es lo importante,Todo súper bien.
1,3,9,5,buena atención,"reducir tasa de interés gracias
quitar cuotas de manejo
gracias"
1,3,10,3,Siempre hay muy buena atención.,Nada.
1,1,10,5,Buena atención y servicio 👍,Por el momento muy rápido la atención
2,3,10,5,Por la atenciòn recibida,
1,2,10,5,Resolví la inquietud,Enviar a mi correo el extracto 👍
1,1,10,3,La misma buena atención.  Amabilidad y claridad en las explicaciones,No desmejorar el buen servicio
2,2,10,5,Porque siempre está para brindarnos su apoyo Gracias,Seguir siendo como son
1,3,9,4,Buena atención,Nada
2,2,9,3,,
2,3,9,5,"Excelente servicio de parte de la asesora Heidy Guayana, todo el tiempo a tenta, todo se llevó a cabo muy bien. Algunos incovenientes se presentaron con externos, de parte de Tessi el contacto inicial demora mas de 1 semana después de ya tener el visto buen y también con la parte legal hubo algunos mal entendidos que con la ayuda de la asesora se pudieron aclarar porque no hay comunicación directa con los abogados.",
2,1,9,4,,
1,2,10,3,No he tenido dificultades,N.a
1,1,10,5,La atendieron  amabilidad y agilidad,Seguir igualdad
2,2,10,5,"Excelente atención, rapidez, se ve que les interesa el cliente",Todo está bien
1,2,9,3,,Poder comunicarse con un asesor de manera mas agil
1,1,10,5,se resolvió el problema que tenía. Logré entrar a la plataforma virtual desde el celular y desde el computador.,ofrecer atención via whatsapp
1,1,10,4,Buen servicio,
2,1,10,5,El servicio al cliente ha sido muy bueno. Las millas como beneficio de ingreso son super útiles.,
1,2,10,3,.,Nada
1,3,9,3,Buen servicio,Estuvo muy bien
1,3,10,5,Dan un buen servicio,Mayor respuesta en las llamadas
1,2,10,5,,
1,3,10,3,Siempre resuelven mis dudas,Así funciona bien
2,3,9,4,Al realizar las preguntas todas las conteste bien y siembargo la señorita dijo que no había pasado la prueba,"Verificar que las personas en el call center sepan consultar y dar solución de una vez, a las inquietudes. Me parece muy preocupante el tener que esperar por una respuesta 8 a 10 días.
En donde está la eficiencia al servicio al cliente"
1,2,10,5,Estoy satisfecho con la sucursal bancaria  por todo concepto,
1,2,9,4,,
1,1,10,5,"Aunque no se solucionó el problema,la atención fue excelente.",Agilizar el tiempo de espera.
1,2,10,5,La atención inmediata y la gestión del asesor para dar respuesta a mi solicitud,Todo está ok
3,1,9,4,Por que si,Así esta bien
2,1,10,5,,
1,3,10,5,Buena atención,Seguir enviando los msj cuando haya algo sospechoso
1,3,10,5,"Excelente atención,  y pronta respuesta",Seguir asi
1,2,10,5,,
1,2,10,5,,
1,2,10,5,La atención del asesor es muy Cordial,
1,3,9,3,,
1,2,10,5,Es un banco q se preocupa por el bienestar de sus clientes,Q el servicio al ir al banco no tarde tanto para atender alguna solicitud queja o reclamo
1,1,9,3,,
2,3,10,5,"Excelente atención, escuchando al cliente y brindando soluciones acertadas.","La última persona fue muy diligente y dos de las anteriores también un poco. Sin embargo, a la primera persona que me atendió, le faltó más empatia y brindar alternativas. Por ella y su respuesta, casi cancelo mis productos. La última atención fue de una persona que escucha al cliente."
1,2,10,5,"La persona que me atendió fue muy amable y clara con la información que me dió. Me facilitó el proceso para acceder a un producto de ustedes, me comunicó todas las opciones que tenia en cuanto a pagos y seguros. Me gusto mucho la atención del call center,  muy util","Mantener la calidad del call center como esta, que se brinde la información y se facilite la vida para quienes no podemos acercarnos a las oficinas"
2,3,10,5,"Me dieron pronta solución a lo que
 necesitaba",
2,1,10,5,"me comunique muy rapido y la señorita que me atendio lo hizo de una forma muy amable y resolvio rapido mi soliccitud, este tipo de personas son las que hacen que uno como cliente se sienta satisfecho, y las empresas para las que trabajan cada dia sean mejores, felicitaciones por el servicio que siempre me han prestado en colpatria","mi esperiecia siempre ha sido satisfatoria no tengo nada para argumentar algun cambio, me parece genial la atencion que siempre nos brindan los asesores, y cuando he tenido que ir a las oficinas la atencion siempre ha sido excelente mil gracias"
1,1,9,5,"Me gusta que son un banco respetuoso, que busca mejorar, crea estrategias de cómo hacer que el cliente esté más cómodo con ellos y eso es valioso",
1,2,10,5,Excelente entidad y muy buena atención por parte de sus funcionarios.,Incentivar a los clientes con ofertas en productos que generen valor
1,1,10,5,Las prontas respuestas y soluciones en la linea,Mantener las lineas actualizadas en las páginas encontre varios números y correos electronicos que no estaban habilitados ya
1,2,10,3,ya tengo la mejor percepcion al respecto,
2,3,10,4,"Demoraron mucho en atender la llamada, no obstante ser para reportar un posible fraude","Incluir en las opciones de la llamada, la opción para reportar un fraude, para que de esa manera le puedan dar prioridad"
2,2,10,5,Excelente  servicio,Todo esta muy bien
