ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,PromotionKey,CurrencyKey,SalesTerritoryKey,SalesOrderNumber,SalesOrderLineNumber,RevisionNumber,OrderQuantity,UnitPrice,ExtendedAmount,UnitPriceDiscountPct,DiscountAmount,ProductStandardCost,TotalProductCost,SalesAmount,TaxAmt,Freight,CarrierTrackingNumber,CustomerPONumber,OrderDate,DueDate,ShipDate
311,20200601,20200613,20200608,29126,1,100,4,SO44810,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-01 00:00:00.000,2020-06-13 00:00:00.000,2020-06-08 00:00:00.000
311,20200601,20200613,20200608,22732,1,19,6,SO44811,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-01 00:00:00.000,2020-06-13 00:00:00.000,2020-06-08 00:00:00.000
314,20200601,20200613,20200608,28988,1,100,4,SO44812,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-01 00:00:00.000,2020-06-13 00:00:00.000,2020-06-08 00:00:00.000
312,20200601,20200613,20200608,18695,1,6,9,SO44813,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-01 00:00:00.000,2020-06-13 00:00:00.000,2020-06-08 00:00:00.000
313,20200601,20200613,20200608,18281,1,6,9,SO44814,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-01 00:00:00.000,2020-06-13 00:00:00.000,2020-06-08 00:00:00.000
351,20200601,20200613,20200608,11444,1,6,9,SO44815,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-01 00:00:00.000,2020-06-13 00:00:00.000,2020-06-08 00:00:00.000
312,20200602,20200614,20200609,12321,1,39,7,SO44816,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
312,20200602,20200614,20200609,14777,1,98,10,SO44817,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
313,20200602,20200614,20200609,28827,1,100,4,SO44818,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
313,20200602,20200614,20200609,28853,1,100,1,SO44819,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
350,20200602,20200614,20200609,25972,1,100,1,SO44820,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
345,20200602,20200614,20200609,25975,1,100,1,SO44821,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
311,20200602,20200614,20200609,18486,1,6,9,SO44822,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
313,20200602,20200614,20200609,18488,1,6,9,SO44823,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
312,20200602,20200614,20200609,18694,1,6,9,SO44824,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
312,20200602,20200614,20200609,18309,1,6,9,SO44825,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-02 00:00:00.000,2020-06-14 00:00:00.000,2020-06-09 00:00:00.000
314,20200603,20200615,20200610,12308,1,39,7,SO44826,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-03 00:00:00.000,2020-06-15 00:00:00.000,2020-06-10 00:00:00.000
344,20200603,20200615,20200610,25973,1,100,1,SO44827,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-06-03 00:00:00.000,2020-06-15 00:00:00.000,2020-06-10 00:00:00.000
312,20200603,20200615,20200610,28997,1,100,4,SO44828,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-03 00:00:00.000,2020-06-15 00:00:00.000,2020-06-10 00:00:00.000
334,20200603,20200615,20200610,14643,1,100,1,SO44829,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-06-03 00:00:00.000,2020-06-15 00:00:00.000,2020-06-10 00:00:00.000
314,20200603,20200615,20200610,18337,1,6,9,SO44830,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-03 00:00:00.000,2020-06-15 00:00:00.000,2020-06-10 00:00:00.000
350,20200604,20200616,20200611,29467,1,29,8,SO44831,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-04 00:00:00.000,2020-06-16 00:00:00.000,2020-06-11 00:00:00.000
311,20200604,20200616,20200611,28804,1,100,4,SO44832,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-04 00:00:00.000,2020-06-16 00:00:00.000,2020-06-11 00:00:00.000
310,20200604,20200616,20200611,28842,1,100,4,SO44833,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-04 00:00:00.000,2020-06-16 00:00:00.000,2020-06-11 00:00:00.000
350,20200604,20200616,20200611,25952,1,100,4,SO44834,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-04 00:00:00.000,2020-06-16 00:00:00.000,2020-06-11 00:00:00.000
311,20200604,20200616,20200611,18338,1,6,9,SO44835,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-04 00:00:00.000,2020-06-16 00:00:00.000,2020-06-11 00:00:00.000
314,20200604,20200616,20200611,18465,1,6,9,SO44836,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-04 00:00:00.000,2020-06-16 00:00:00.000,2020-06-11 00:00:00.000
312,20200605,20200617,20200612,13808,1,29,8,SO44837,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-05 00:00:00.000,2020-06-17 00:00:00.000,2020-06-12 00:00:00.000
311,20200605,20200617,20200612,14138,1,29,8,SO44838,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-05 00:00:00.000,2020-06-17 00:00:00.000,2020-06-12 00:00:00.000
314,20200605,20200617,20200612,28825,1,100,1,SO44839,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-05 00:00:00.000,2020-06-17 00:00:00.000,2020-06-12 00:00:00.000
314,20200605,20200617,20200612,28857,1,100,4,SO44840,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-05 00:00:00.000,2020-06-17 00:00:00.000,2020-06-12 00:00:00.000
314,20200605,20200617,20200612,18335,1,6,9,SO44841,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-05 00:00:00.000,2020-06-17 00:00:00.000,2020-06-12 00:00:00.000
310,20200606,20200618,20200613,14140,1,29,8,SO44842,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-06 00:00:00.000,2020-06-18 00:00:00.000,2020-06-13 00:00:00.000
312,20200606,20200618,20200613,29058,1,100,4,SO44843,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-06 00:00:00.000,2020-06-18 00:00:00.000,2020-06-13 00:00:00.000
314,20200606,20200618,20200613,29139,1,100,4,SO44844,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-06 00:00:00.000,2020-06-18 00:00:00.000,2020-06-13 00:00:00.000
313,20200606,20200618,20200613,28845,1,100,1,SO44845,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-06 00:00:00.000,2020-06-18 00:00:00.000,2020-06-13 00:00:00.000
314,20200606,20200618,20200613,18334,1,6,9,SO44846,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-06 00:00:00.000,2020-06-18 00:00:00.000,2020-06-13 00:00:00.000
346,20200606,20200618,20200613,11445,1,6,9,SO44847,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-06-06 00:00:00.000,2020-06-18 00:00:00.000,2020-06-13 00:00:00.000
348,20200607,20200619,20200614,28418,1,39,7,SO44848,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
322,20200607,20200619,20200614,17996,1,39,7,SO44849,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
336,20200607,20200619,20200614,19417,1,29,8,SO44850,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
310,20200607,20200619,20200614,22299,1,19,6,SO44851,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
311,20200607,20200619,20200614,29128,1,100,4,SO44852,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
348,20200607,20200619,20200614,19874,1,19,6,SO44853,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
311,20200607,20200619,20200614,29004,1,100,4,SO44854,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
320,20200607,20200619,20200614,26692,1,19,6,SO44855,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
328,20200607,20200619,20200614,14651,1,100,1,SO44856,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
310,20200607,20200619,20200614,18484,1,6,9,SO44857,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
312,20200607,20200619,20200614,18487,1,6,9,SO44858,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
310,20200607,20200619,20200614,18495,1,6,9,SO44859,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
310,20200607,20200619,20200614,18693,1,6,9,SO44860,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
314,20200607,20200619,20200614,18288,1,6,9,SO44861,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
313,20200607,20200619,20200614,18457,1,6,9,SO44862,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
310,20200607,20200619,20200614,18467,1,6,9,SO44863,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
348,20200607,20200619,20200614,11364,1,6,9,SO44864,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
351,20200607,20200619,20200614,11372,1,6,9,SO44865,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
350,20200607,20200619,20200614,11443,1,6,9,SO44866,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-07 00:00:00.000,2020-06-19 00:00:00.000,2020-06-14 00:00:00.000
313,20200608,20200620,20200615,14793,1,98,10,SO44867,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-08 00:00:00.000,2020-06-20 00:00:00.000,2020-06-15 00:00:00.000
313,20200608,20200620,20200615,28852,1,100,1,SO44868,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-08 00:00:00.000,2020-06-20 00:00:00.000,2020-06-15 00:00:00.000
312,20200608,20200620,20200615,18700,1,6,9,SO44869,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-08 00:00:00.000,2020-06-20 00:00:00.000,2020-06-15 00:00:00.000
311,20200608,20200620,20200615,18301,1,6,9,SO44870,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-08 00:00:00.000,2020-06-20 00:00:00.000,2020-06-15 00:00:00.000
345,20200608,20200620,20200615,11363,1,6,9,SO44871,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-06-08 00:00:00.000,2020-06-20 00:00:00.000,2020-06-15 00:00:00.000
312,20200609,20200621,20200616,29111,1,100,4,SO44872,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-09 00:00:00.000,2020-06-21 00:00:00.000,2020-06-16 00:00:00.000
312,20200609,20200621,20200616,28828,1,100,4,SO44873,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-09 00:00:00.000,2020-06-21 00:00:00.000,2020-06-16 00:00:00.000
320,20200610,20200622,20200617,18004,1,39,7,SO44874,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
313,20200610,20200622,20200617,29048,1,100,4,SO44875,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
312,20200610,20200622,20200617,29056,1,100,4,SO44876,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
311,20200610,20200622,20200617,29136,1,100,4,SO44877,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
311,20200610,20200622,20200617,28807,1,100,1,SO44878,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
310,20200610,20200622,20200617,28833,1,100,1,SO44879,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
311,20200610,20200622,20200617,18470,1,6,9,SO44880,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
313,20200610,20200622,20200617,18496,1,6,9,SO44881,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
311,20200610,20200622,20200617,18703,1,6,9,SO44882,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
314,20200610,20200622,20200617,18296,1,6,9,SO44883,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
312,20200610,20200622,20200617,18308,1,6,9,SO44884,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-10 00:00:00.000,2020-06-22 00:00:00.000,2020-06-17 00:00:00.000
310,20200611,20200623,20200618,14833,1,98,10,SO44885,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-11 00:00:00.000,2020-06-23 00:00:00.000,2020-06-18 00:00:00.000
314,20200611,20200623,20200618,29108,1,100,4,SO44886,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-11 00:00:00.000,2020-06-23 00:00:00.000,2020-06-18 00:00:00.000
310,20200611,20200623,20200618,28821,1,100,1,SO44887,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-11 00:00:00.000,2020-06-23 00:00:00.000,2020-06-18 00:00:00.000
310,20200611,20200623,20200618,28838,1,100,1,SO44888,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-11 00:00:00.000,2020-06-23 00:00:00.000,2020-06-18 00:00:00.000
348,20200612,20200624,20200619,11351,1,98,10,SO44889,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
346,20200612,20200624,20200619,11381,1,98,10,SO44890,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
310,20200612,20200624,20200619,28847,1,100,4,SO44891,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
313,20200612,20200624,20200619,22267,1,19,6,SO44892,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
314,20200612,20200624,20200619,28856,1,100,1,SO44893,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
348,20200612,20200624,20200619,25943,1,100,4,SO44894,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
351,20200612,20200624,20200619,25951,1,100,4,SO44895,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
346,20200612,20200624,20200619,25964,1,100,1,SO44896,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
314,20200612,20200624,20200619,18696,1,6,9,SO44897,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
310,20200612,20200624,20200619,18307,1,6,9,SO44898,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
351,20200612,20200624,20200619,11353,1,98,10,SO44899,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-12 00:00:00.000,2020-06-24 00:00:00.000,2020-06-19 00:00:00.000
314,20200613,20200625,20200620,14778,1,98,10,SO44900,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-13 00:00:00.000,2020-06-25 00:00:00.000,2020-06-20 00:00:00.000
313,20200613,20200625,20200620,12332,1,39,7,SO44901,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-13 00:00:00.000,2020-06-25 00:00:00.000,2020-06-20 00:00:00.000
314,20200613,20200625,20200620,13829,1,29,8,SO44902,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-13 00:00:00.000,2020-06-25 00:00:00.000,2020-06-20 00:00:00.000
313,20200613,20200625,20200620,18284,1,6,9,SO44903,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-13 00:00:00.000,2020-06-25 00:00:00.000,2020-06-20 00:00:00.000
350,20200613,20200625,20200620,11359,1,6,9,SO44904,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-13 00:00:00.000,2020-06-25 00:00:00.000,2020-06-20 00:00:00.000
312,20200614,20200626,20200621,13822,1,29,8,SO44905,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
311,20200614,20200626,20200621,14832,1,98,10,SO44906,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
324,20200614,20200626,20200621,19415,1,29,8,SO44907,1,1,1,"699,0982","699,0982",0,0,"413,1463","413,1463","699,0982","55,9279","17,4775",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
314,20200614,20200626,20200621,29032,1,100,4,SO44908,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
310,20200614,20200626,20200621,28840,1,100,4,SO44909,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
344,20200614,20200626,20200621,25969,1,100,4,SO44910,1,1,1,"3399,99","3399,99",0,0,"1912,1544","1912,1544","3399,99","271,9992","84,9998",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
349,20200614,20200626,20200621,25976,1,100,4,SO44911,1,1,1,"3374,99","3374,99",0,0,"1898,0944","1898,0944","3374,99","269,9992","84,3748",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
310,20200614,20200626,20200621,28966,1,100,4,SO44912,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
311,20200614,20200626,20200621,18468,1,6,9,SO44913,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
311,20200614,20200626,20200621,18491,1,6,9,SO44914,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
312,20200614,20200626,20200621,18461,1,6,9,SO44915,1,1,1,"3578,27","3578,27",0,0,"2171,2942","2171,2942","3578,27","286,2616","89,4568",NULL,NULL,2020-06-14 00:00:00.000,2020-06-26 00:00:00.000,2020-06-21 00:00:00.000
