answerDate,surveyType,NPS_BSC,impactInteraction,reason,improvement,NPS_Coverage_Team,impactLastInteraction,reasonLastInteraction,improvementLastInteraction,Nps_rel,PDR,expectedBusiness,commRelation,commFactor,commOther
2,2,2.0,1.0,"Es muy dificil contactar la atención para pyme, no hay quien resuelva las dificultades, la base de datos de los ejecutivos de cuenta está desactualizada",Asignar un ejecutivo que resuelva las necesidades,,,,,,,,,,
2,2,8.0,2.0,Muy complejo el proceso para actualizar datos y reexpedición de claves.,"Revisar  los procesos virtuales, en aras de facilitar el proceso de actualización.",,,,,,,,,,
3,3,,,,,8.0,2.0,se cae la plataforma,ampliar horario de pagos,,,,,,
3,1,,,,,,,,,9.0,El Servicio a sus clientes es bueno y la banca virtual es excelente.,2.0,Creo que por ahora todo va muy bien con nuestro Gerente de Cuenta el cual siempre nos esta apoyando para todas las actividades de nuestra empresa,Todo el soporte me parece extraordinario sinembargo no entiendo porque para constitur/renovar una Inversion hay que hacerlo presencial si el banco cuenta con una banca virtual muy buena? Igual esos valores deberian verse reflejados en la banca virtual para empresas como se hace para la banca virtual personal.,Solo agradecer al Sr Julio Mendez nuestro gerente de Cuenta por el soporte recibido de el y esperamos seguir igual en el proximo 2024. Gracias.
3,3,,,,,10.0,5.0,,,,,,,,
3,2,10.0,5.0,la atencion es excelente,hasta ahora esta excelente el servicio,,,,,,,,,,
3,2,0.0,1.0,"Nadie sabia nada, en la oficina y en linea telefonica no podian ayudarnos, finalmente toco mandar un PQR por algo que los demas bancos hacen de manera facil o automatica.","Tratarnos como clientes, porque al tener solo un leasing con el banco es como si no existieramos",,,,,,,,,,
3,2,10.0,5.0,Compromiso e interés en solucionar los inconvenientes con los clientes,Todo bien todo bien,,,,,,,,,,
3,2,5.0,3.0,"Se activan todos los protocolos de seguridad, lo cual esta bien; pero al tratar de hacer pagos por PSE los codigos de verificación se demoran mucho y las paginas donde se está haciendo el pago se cierran y se bloquean por un cierto tiempo, lo cual obtaculiza los procesos financieros","Revisen los tiempos de respuesta de los códigos de verificación, no son eficaces",,,,,,,,,,
3,3,,,,,10.0,4.0,,,,,,,,
3,2,10.0,5.0,MUY BUENA ATENCION,Continuar con el buen servicio,,,,,,,,,,
3,2,0.0,1.0,"La banca virtual es pésima, muy por debajo de los standares minimos de cualquier banco, es compleja, inestable, ineficiente, es impensable que sea tan mala en pleno 2023 cuando el mundo desarrolla avances increibles en IA.","Es urgente que mejoren los canales de atencion virtuales, la banca virtual es pesima.",,,,,,,,,,
3,2,5.0,4.0,me solucionaron mi solicitud de manera rapida,tarifas mas bajas,,,,,,,,,,
3,2,10.0,5.0,Los funcionarios que atienden las solicitudes y líneas de servicio están muy dispuestos a solucionar cualquier solucitud del cliente incluído el Bisness Banker,"Mejorar la comunicación con los clientes es muy difícil comunicarse con el Bisness Banker, la línea es deficienciente para la cantidad de llamadas que ingresan.
A los funcionarios de la Sucursal Plaza de las Américas debian darles indicaciones para que se comuycon los clientes me ofrecieron una chequera, nadie me avisó ni me la entregó a pesar de e Fui varias a reclamarla, siempre  decían que no estaba y la anularon a pesar de que estaba en la sucursal, es más barato, eficiente y rápido hacer una llamada que anular una chequera que al banco le cuesta",,,,,,,,,,
3,2,10.0,5.0,Atención al servicio,Por ahora nada,,,,,,,,,,
3,2,10.0,5.0,Buena la información,Hasta el momento todo ok,,,,,,,,,,
3,2,9.0,3.0,La plataforma a estado molestando,He tenido fallas con el portal,,,,,,,,,,
3,2,10.0,5.0,Atendieron diligentemente mi llamada ante mensajes de texto fraudulentos que me estaban llegando.,"Ofrecer, adicional al sobregiro opción de créditos a los Fondos de Empleados.",,,,,,,,,,
3,3,,,,,10.0,5.0,"Llame a la linea de atencio al cliente en varias oportunidades y las personas que me atendieron lo hicieron de una manera muy profesional y eficiente, orientandome en todolos procesos que estabamos haciendo, incluida la atencion del Bisness Banker","Capacitar a los funcionarios de las sucursales, especialmente a los que pertenecen a la sucursal Plaza de las Americas, me ofrecieron una chequera de cortesia, me toco ir varias veces a esa sucursal reclamar las tarjetas debito de las cuentas y la chequera , y todas las veces me dijeron que la chequera no estaba, como a los 35 dias cuando me acerque a la sucursal para averiguar por la chequera me informaron que habia sido anulada porque no la reclame, lo que me parece ilogico porque fui por lo menos cuatro veces y nunca me la entregaron, es mas barato y eficiente llamar a los clientes que anular una chequera que al banco le cuesta, empañando al labor tan buena que hace el Bisness Banker y su grupo de labores",,,,,,
3,2,10.0,4.0,El asesor fue muy amable y claro en la resolución de la solicitud,,,,,,,,,,,
3,1,,,,,,,,,8.0,,1.0,Que la plataforma funcione sin interrupciones,Porque no he recibido la respuesta que requería a una importante necesidad.,
3,3,,,,,10.0,5.0,Muy Buena Atención,,,,,,,
3,2,0.0,1.0,"mala atencion, no dan respuesta  a los requerimientos",,,,,,,,,,,
3,2,10.0,3.0,Me gusta el banco y por eso fue mi elección siempre tengo buen servicio,Procesos más rápidos en temas de actualizaciones,,,,,,,,,,
3,3,,,,,10.0,3.0,,,,,,,,
3,2,7.0,1.0,Demora en los trámites,,,,,,,,,,,
3,2,10.0,3.0,,,,,,,,,,,,
3,2,10.0,4.0,La asesora muy atenta y con total disposición de atender mi solicitud,"Fortalecer la BVE , que no genere tanto reproceso",,,,,,,,,,
3,2,9.0,4.0,CUANDO NECESITO HACER VARIOS PAGOS AL DÍA LA  PLATAFORMA  NO DEJA INGRESAR  TENGO ESPERAR COMO 3 HORAS PARA VOLVER A INGRESAR,,,,,,,,,,,
3,2,8.0,4.0,Mejoro la plataforma ya se tiene más tiempo para pagos y consultas,Por el momento esta bien asi,,,,,,,,,,
3,2,10.0,5.0,Excelente servicio del asesor,,,,,,,,,,,
3,3,,,,,10.0,3.0,Estan bien los servicios ofrecidos,Hacer llamadas de verificacion de utilización de todas las funcionalidades de la banca virtual.,,,,,,
3,2,10.0,5.0,"la plataforma es buena y funcional , buena atencion al cliente",seguir atentendiendo muy bien,,,,,,,,,,
3,2,9.0,5.0,Muy buena atencion,,,,,,,,,,,
3,1,,,,,,,,,8.0,Se demoran en contestar a la linea de atenciòn,1.0,"Informar a tiempo los cambios y ajustes, igualmente que atiendan por la linea de Banca virtual",,
3,2,10.0,5.0,buen servicio y calidad,Bajar intereses y costos de las transacciones,,,,,,,,,,
3,2,10.0,5.0,Me dieron un gran servicio al cliente,,,,,,,,,,,
3,3,,,,,10.0,3.0,porque seleccioné el banco bajo los criterios financieros,,,,,,,
3,2,10.0,3.0,,,,,,,,,,,,
3,2,9.0,5.0,Buen servicio respuestas correctas,,,,,,,,,,,
3,2,0.0,3.0,"La sucursal virtual nada amigable, la atención por la línea telefónica es terrible: más de 5 minutos de espera para hablar con un asesor, a final cuando atiende el asesor NO da respuesta sobre una las razones por las que no se atienden los incidentes registrados por la página web, no es nada fácil comunicarse con el banco ni menos obtener una respuesta ni atención de las solicitudes.","Disminuir los tiempos de esperar, ampliar los canales para comunicarse con el banco y atender las solicitudes.",,,,,,,,,,
3,2,9.0,5.0,"la atención fue clara y eficiente, logrando satisfacer las expectativas sobre la entidad recaudadora",no hacer tantos cambios en la banca empresarial para evitar que se genere error al ingresar,,,,,,,,,,
3,3,,,,,7.0,3.0,los tiempos de respuesta no me permiten tener mayor acercamiento con la organizacion,me gustaria saber si realmente les interesa trabajar con nosotros,,,,,,
3,2,10.0,5.0,"POR ATENCIÓN, CUMPLIMIENTO Y SERIEDAD.",NO CAMBIEN. CONTINUEN PRESTANDO ESE GRAN SERVICIO.,,,,,,,,,,
3,3,,,,,4.0,2.0,"Buenas tardes,
 
Con la ultima actualización que realizaron volvemos a lo que anteriormente tenia el banco que toca abrirlo directamente desde el computador, más no se puede desde otros dispositovos como el telefono celular y es mas demorado porder consultar los pagos.",La plataforma deberia ser más amigable en cuanto a la consulta de los pagos y poder abrir la aplicaciòn desde cualquier dispositivo electronico y no desde el solo computador autorizado.,,,,,,
3,2,10.0,5.0,muy buen servicio,,,,,,,,,,,
3,3,,,,,10.0,5.0,,,,,,,,
3,2,8.0,3.0,La Atencion de la banca electrónica muy oportuna la del pyme asignado a la empresa no!,Cambiarme el pyme asignado,,,,,,,,,,
3,2,9.0,5.0,Buena solución a la que se necesita del cliente con una magnifica atención dentro de las posibilidades de nuestra banca,no tengo sujerencia alguna,,,,,,,,,,
3,1,,,,,,,,,8.0,,2.0,,,
3,1,,,,,,,,,3.0,"No hay buen servicio , insuficiencia en cajeros automáticos,no trabajaban los sábados.",1.0,Mejorar en todos los conceptos desde el talento humano hasta la parte directiva,"Muy poco acompañamiento, no se resuelve fácil, el proceso de espera a una solicitud es bastante .",No
3,1,,,,,,,,,2.0,"Los últimos dos créditos han llegado a la fecha de terminación, con una solicitud vigente de novación y por parte de la gerente de cuenta y su inoportuna respuesta se han generado intereses de mora (en el primer crédito este proceso duró casi 3 semanas) y en el actual llega alrededor de 10 días",3.0,,,
3,1,,,,,,,,,0.0,"La plataforma se cae repetidamente
Las transacciones virtuales son lentas y difíciles 
No hay apoyo para los procesos",3.0,Mejorar la banca virtual,,
3,1,,,,,,,,,5.0,"Aclaró, el personal y servicio de la oficina de Centro 93 en Bogotá, saca 10 y aclamado, felicitaciones por ese personal que saca la cara por el banco. 
Pero someternos al servicio CERO de la calle 72, es una pesadilla, malo es poco. Y no podemos pasar las ctas a la 93.",2.0,Llevar nuestro portafolio a calle 93 y desligarnos del pésimo servicio de la oficina del Edificio de la 72 que atiende muy mal a pequeñas empresas.,"Reiteró, el personal de centro 93, saca 10 aclamado. 
El servicio de la asesora es nulo, difícil y muy aburrido, toca rogar. Además, hace 1 mes nos enteramos que había salido del banco y cómo se dice, de mal en peor. 

El problema no es el banco, saca 100.","Felicitaciones especialísimas para la oficina de Centro 93, todos, cajeros, gerente, servicios generales y sobre todo,  Ivone, la Directora Operativa, es lo máximo, su experiencia, carisma y apoyo es de aplaudir."
3,1,,,,,,,,,10.0,Fácil manejo en la banca virtual y pagos virtuales,1.0,"Los
Procesos de mantenimiento de cuentas sean más ágiles y en corto tiempo","Los procesos en el mantenimiento de cuentas cambio de firmas es muy lento el proceso. 
Se debería contar con más personal para esta área, la propiedad horizontal necesita una sola personal que nos pueda atender. Para que sean más ágiles los procesos.","Que exista más personal para el área de Pymes y los procesos sean más ágiles, los requerimientos más eficaces."
3,1,,,,,,,,,9.0,,1.0,,,
3,1,,,,,,,,,10.0,Atención personalizada y servicios completos.,1.0,Más cajeros automáticos y oficinas en Bogotá,"Servicio, actitud y empatía",
3,1,,,,,,,,,7.0,Es compleja la relación con el portal para el estilo de nuestra cuenta,2.0,,,
3,1,,,,,,,,,9.0,,1.0,,,
3,1,,,,,,,,,6.0,,1.0,,,
3,1,,,,,,,,,0.0,"La entidad Bancaria para las copropiedades es bastabte costoso, la asesoria es mala y demasida complicadad, la plataforma no tiene buen sporte.",3.0,"dar venecifios y menos valor en Tarifas bancarias para las copropiedades y que el ascesariento no sea solo por interneth o con el gerente de cuenta, que se puedan utilizar canales personales en las oficinas.","Mal servicio e información, poca solución oportuna.",no
3,1,,,,,,,,,8.0,si,2.0,Nada,,
3,1,,,,,,,,,10.0,"ES UN BANCO SEGURO, ES EL BANCO DE NUESTRA EMPRESA Y ME GUSTARIA SIEMPRE QUE LAS PERSONAS DE NUESTRA COMPAÑIA TENGAN CUENTA SIMILAR A NOSOTROS.

POR OTRO LADO ES UN BANCO CON MUCHAS OPORTUNIDADES SEGURAS Y PRODUCTOS CON MUCHO BENEFICIO.",1.0,,,
3,1,,,,,,,,,10.0,,1.0,,,
3,1,,,,,,,,,3.0,No es una plataforma amigable y presenta demasiados conflictos tecnológicos con pagos ingresos y no es por seguridad sino falta de adecuación de la plataforma,2.0,Tener un mejor servicio tecnológico para soporte más inmediato en la banca virtual e informar al empresario de todo porque los subsidios que otorga el gobierno nunca más los volvieron a divulgar. Nos hemos enterado por otros bancos,No devuelven las llamadas y solo se limitan a decir que pena lo sentimos pero no hay una solución real a las dificultades. Johana se lo hagan saber al personal que debe mejorar no solo al que nos atiende sino los que están detrás del teléfono,Que si pueden mejoren sino nos digan cuál es el problema real con la banca virtual para poder buscar otras alternativas de solución como otros bancos
3,1,,,,,,,,,10.0,"Buen servicio, asesoría oportuna, interés por el cliente.",1.0,Evitar llamadas frecuentes del call center. Es abrumador.,,
3,1,,,,,,,,,10.0,atencion,1.0,mejorar la sucursal,,
3,1,,,,,,,,,7.0,"El segmento al que pertenece la empresa, actualmente ha estado en desventaja en los servicios del banco y no ha sido posible actualizar los vínculos comerciales que existían.",1.0,"Activar las líneas de crédito que la empresa venía utilizando, para con ello activar el desarrollo de la economía del país.","El gerente que atiende nuestra empresa ha estado siempre dispuesto a colaborarnos; pero el segmento al que pertenecemos no es un mercado actualmente aceptable para el banco, por lo tanto, todos los esfuerzos que ha hecho el gerente no han generado activar los vínculos comerciales.",
3,1,,,,,,,,,9.0,,2.0,,,
3,1,,,,,,,,,8.0,Consideramos que es un buen banco,1.0,Que bajen los intereses de los créditos,,
3,1,,,,,,,,,8.0,,1.0,,,
3,1,,,,,,,,,10.0,Un servicio y acompañamiento excelente!,2.0,Agilidad en la toma de decisiones en los comités de crédito,Servicio 100%,
3,1,,,,,,,,,0.0,Supremamente lentos y complicados los procesos de las P. H.,2.0,Si van a trabajar con Propiedad horizontal tienen mucho que mejorar revisen competencias como Davivienda en el campo.,,
3,1,,,,,,,,,10.0,"profesionalismo, conocimiento del negocio, disponibilidad",1.0,aumentar cupos de crédito,"excelente ejecutiva
disponible permanentemente
entiendo el negocio",agradecimiento a nuestra gerente y a todo su personal de respaldo
3,1,,,,,,,,,10.0,Por la atencion personalizada y la rapida respuesta,1.0,Mantener la comunicacion permanente con la evolución del negocio,,
3,1,,,,,,,,,10.0,"Recomendamos el Banco Scotiabank Colpatria por su apoyo en todas las gestiones que realizamos, de igual forma el apoyo que encontramos con el asesor, siempre hay buena disponibilidad, gestión y compromiso.",1.0,El apalancamiento financiero es un gran apoyo parta la empresa,El apoyo que hemos encontrado en la parte financiera,
3,1,,,,,,,,,5.0,"Excelentes asesores pero altísimas tasas y cobros financieros, ademas el portal empresarial es cero amigable y se bloquea mucho",3.0,Mejorar tasas y cobros,"Tasas horriblemente altas, adcional las políticas para nuevos productos son demasiado estrictas",2 años de creación de la empresa para solicitar un crédito? Es ridículo. En el resto de entidades es 1 año
3,1,,,,,,,,,1.0,"PESIMA LA ATENCION AL CLIENTE EN LA TORRE COLPTARIA EN VEZ DE DAR SAOLUCIONES SOLO DAN PROBLEMAS, EL CLIENTE TIENE QUE ASUMIR LAS NEGLIGENCIAS DEL BANCO , LUEGO DE 2 HORAS DE ESPERA Y TENIENDO LOS DOCUMENTOS A LA VISTA NUNCA FUE POSIBLE RECUPERAR UN CHEQUE DEVUELTO, SIN EMBARGO AL ADQUIRIR UN CDT SI NO PUSIERON NINGUN PROBLEMA, LASTIMA SACAREMOS LOS DINEROS DE ESTE BANCO Y LOS LLEVAREMOS A OTRO, LOS CAMBIOS QUE HIZO EL BANCO SOLO AFECTARON A LOS CLIENTES",3.0,RECORDAR QUE LOS CLIENTES SON IMPORTANTES Y QUE REQUIEREN DE UN BUEN SERVICIO Y RESPETO,,
3,2,9.0,4.0,Por la atención y solución a mi requerimiento,"Avisar oportunamente los cambios que se vayan a realizar, bien sea de plataformas, costos financieros y los que ustedes vean estan relacionados con el contrato suscrito.",,,,,,,,,,
3,2,10.0,4.0,,,,,,,,,,,,
3,2,9.0,4.0,,,,,,,,,,,,
3,2,10.0,5.0,,,,,,,,,,,,
3,2,10.0,3.0,Aatencion rapida e informacion acertiva.,hasta el momento las necesidades y solicitudes han sido atendidas con rapidez,,,,,,,,,,
3,2,10.0,5.0,La atención fue oportuna y pudimos solucionar la inquietud por la cual nos comunicamos,,,,,,,,,,,
3,2,9.0,4.0,,,,,,,,,,,,
3,2,1.0,1.0,"El servicio es pésimo hemos llamado cuatro veces, después de esperar largo tiempo para que atiendan la llamada no nos solucionan el problema, la única respuesta es que debemos esperar. Incluso algunas de las personas que nos han atendido la llamada al insistirles por una solución nos cuelgan.",Agilizar sus procesos internos para que puedan dar pronta solución a las solicitudes,,,,,,,,,,
3,2,9.0,5.0,SOLUCIÓN EFICAZ Y ÁGIL,,,,,,,,,,,
3,1,,,,,,,,,1.0,Porque sus servicios y plataformas no cumplen y no satisfacen nuestro requerimiento para el funcionamiento de nuestra compañía.,3.0,"Crear una plataforma que sea mucho mas amigable con los usuarios en cuestión de montar pago, realizar movimientos entre cuentas y al momento de cobrar cheques.",No me siento satisfecha con los procesos que se manejan en los portales. Hemos presentado muchas inconformidades.,
3,2,8.0,5.0,,,,,,,,,,,,
3,1,,,,,,,,,9.0,Porqué siempre me ha dado respuesta a lo necesitado,1.0,"Facilidad para una tarjeta de crédito de la Empresa
Tarjeta Débito",Por la satisfacción de tener una excelente asesora Angie.,"no, gracias"
3,1,,,,,,,,,10.0,,2.0,,,
3,3,,,,,10.0,5.0,Excelente servicio,,,,,,,
3,2,8.0,3.0,,,,,,,,,,,,
3,1,,,,,,,,,3.0,"Desde el 20 de octubre se ha solicitado la actualización de las cuentas por cambio de administrador y a la fecha no ha sido posible, teniendo en cuenta que en tres ocasiones con distintos gerentes de cuenta del banco se ha enviado toda la documentación solicitada, y hasta la fecha no hay nada en concreto, perjudicándonos sobre todo en el manejo de las cuentas de ahorro de la copropiedad, las cuales se encuentran actualmente inactivas.",1.0,Mejorar el servicio al cliente.,La falta de un servicio claro y oportuno,Todos los clientes somos importantes y merecemos una mejor y oportuna atención.
3,1,,,,,,,,,8.0,,2.0,,,
3,2,7.0,4.0,"En cuanto al servicio telefónico, el personal es exelente, no tengo pero alguno.",Auxilio en crédito para la adquerencia de vehículo,,,,,,,,,,
3,2,9.0,2.0,"Por q no tengo un buen respaldo 
 En la asesoria para un servicio.","Tener un buen soporte comercial,es lo q veo q nos hace falta .",,,,,,,,,,
3,1,,,,,,,,,5.0,Demasiados procesos para manejar un portafolio empresarial. Solo se puede operar desde un dispositivo limitando un desplazamiento a otro lugar y menos a otra ciudad para realizar transacciones.,3.0,Ser un banco más amigable con sus clientes y menos controles sin disminuir la seguridad.,Es un banco con demasiados controles y poco amigable con su  cliente.,
3,1,,,,,,,,,9.0,"Buenos servicios, en especial en la banca virtual empresarial",2.0,,,
3,1,,,,,,,,,8.0,,2.0,Más oficinas,,
3,3,,,,,8.0,4.0,,,,,,,,
3,2,1.0,1.0,Poca facilidad para dar soluciones oportunas a los clientes.,,,,,,,,,,,
3,3,,,,,9.0,4.0,,,,,,,,
3,2,10.0,5.0,LOS ASESORES QUE ATIENDEN AL PUBLICO SON MUY AMABLES Y NOS SOLUCIONAN LOS PROBLEMAS QUE TENEMOS AL INSTANTE MUCHAS GRACIAS,SIENDO CADA DIA  MAS EXCELENTES,,,,,,,,,,
3,2,9.0,3.0,Fue buena la atención,,,,,,,,,,,
3,2,6.0,4.0,,,,,,,,,,,,
3,2,9.0,1.0,"La  atención de la señora  Marcela Bernal  telefónica  fué inmejorable , atenta y empática  , pero el sistema  empresarial es muy enredado.",,,,,,,,,,,
3,3,,,,,10.0,5.0,Bien,Ok,,,,,,
3,2,10.0,5.0,Muy buena atención y solución,De momento no se me ocurre nada mas,,,,,,,,,,
3,2,10.0,5.0,La atención es excelente y ayudan a la resolución de las dificultades presentadas.,Continuar con el servicio de excelencia,,,,,,,,,,
3,2,10.0,5.0,"Buena atención, amable la persona que me ayudó a resolver el problema",,,,,,,,,,,
3,2,10.0,5.0,,,,,,,,,,,,
3,2,8.0,4.0,mejoro  el servicio,MEJORAR LAS TASAS DE INTERES,,,,,,,,,,
3,3,,,,,9.0,4.0,porque pude solucionar mis dudas,seguir atentos en solucionas las inquietudes. la maquina no reemplaza el hombre.,,,,,,
3,2,10.0,5.0,,,,,,,,,,,,
3,1,,,,,,,,,8.0,"Por su buen servicio
Personal idoneo",2.0,"Hacer mas amable la BVE
Las nuevas implementaciones son demasiado complicadas.",,
3,2,10.0,4.0,,,,,,,,,,,,
3,2,10.0,4.0,Sin Comentarios,Sin Comentarios,,,,,,,,,,
3,3,,,,,6.0,2.0,"La página web es poco amigable, los movimientos no se ven reflejados en forma inmediata en la cuenta.",Mejorar en la parte informática.,,,,,,
3,2,8.0,2.0,"No es posible descargar extractos bancarios por el portal y mes a mes hay que solicitarlos a un correo electrónico, a demás para pago de créditos no nos hacen el descuento automático.",Mayor funciones en la banca virtiual,,,,,,,,,,
3,2,10.0,4.0,,,,,,,,,,,,
3,2,10.0,5.0,Excelente atención y soporte la asesora tiene el suficiente conocimiento y explica muy bien,Cuando se realiza la llamada no tener tanto submenús para que le contesten la llamada y el tiempo de espera para que contesten,,,,,,,,,,
3,2,10.0,5.0,Buena atencion.,,,,,,,,,,,
3,2,7.0,3.0,,,,,,,,,,,,
3,2,10.0,5.0,La atención  es la esperada  y las Respuestas  satisfactorias,,,,,,,,,,,
3,1,,,,,,,,,10.0,"Atencion, solución rapida de tramites",1.0,Facil Acceso a credito,,
3,2,9.0,3.0,siempre he recibido buena atención,todo ha sido  excelente en el servicio,,,,,,,,,,
3,1,,,,,,,,,10.0,POR EL EXCELENTE SERVICO Y POR LA CERCANIA AL BANCO,1.0,Que la linea de Servicio al cliente conteste más rápido,,
3,1,,,,,,,,,10.0,"Excelente servicio al momento de las transacciones no hay que inscribir cuentas posterior a el envío del dinero , no cobran cuota de transferencia a otros bancos, sería bueno que abran la posibilidad de los créditos para pequeñas y medianas empresas.",1.0,"Revisar si hay viabilidad de crédito para empresa , hasta donde tengo entendido hay que tener unos movimientos demasiados altos para las Pymes para realizar dicho proceso , sería bueno que tuvieran en cuenta  este aspecto por más facilidades de expansión para las medianas y pequeñas empresas","La relación con mi gerente de cuenta a sido excelente desde siempre, siempre atento a cualquier solicitud dispuesto ayudarme",
3,1,,,,,,,,,10.0,Atención al cliente,1.0,No tengo sugerencias,,
3,2,5.0,4.0,"porque no solucionaron el inconveniente que tenia en el un pago de una obligacion bancaria que se tiene con el banco, la persona del call center no fue muy diligente y me tuvo en la linea casi 1hora sin solucionar",mayor capacitacion al personal y evaluar casos reales para que asi puedan entender y ver como se podrian solucionar los temas o dirigir la llamada para quienes manejan la pagina del banco,,,,,,,,,,
3,2,2.0,3.0,"Desde el primer momento de la utilización de la banca virtual se han presentado dificultades diferentes, cada mes es algo diferente y aunque la atencion al cliente es muy buena por parte de los asesores es demasiado tiempo perdido",,,,,,,,,,,
3,2,9.0,3.0,,Ojalá migren pronto a la empresa a Scotiaconnect es más fácil y rápida de manejar que la actual ya que nos ha tocado en muchas ocasiones registrar el equipo que se usa para las transacciones,,,,,,,,,,
3,1,,,,,,,,,10.0,Porque cuentan con un sistema seguro y la atención al cliente es excelente cuando se requiere asesoría u orientación en el manejo de los productos.,1.0,"Considerar unos valores más competitivos en los servicios que presta el banco, pues comparados con otras entidades son un poco altos.",La seguridad que ofrece la entidad en cuanto al manejo de los productos.,Ningún comentario.
3,2,3.0,3.0,pues realmente no porque quitaron el banco de colpatria mas cercano de paloquemao y realmente se convirtió en una pesadilla porque quien va al centro a hacer retiros con esta inseguridad fue terrible para nosotros de echo vamos a cancelar las dos cuentas corrientes,poner un banco mas cercano a nuestras nesecidades,,,,,,,,,,
3,1,,,,,,,,,10.0,Excelente servicio,1.0,Aumentar el cupo se moneda extranjera,Han escuchado nuestras necesidades como cliente.,Favor validar el aumento se cupo para el desarrollo se nuestra actividad es vital y asi convertirse en nuestro banco principal.
3,2,10.0,4.0,,,,,,,,,,,,
3,2,8.0,4.0,Por la ayuda,Mejorar los sistemas son muy poco eficientes sobre todo el portal empresarial,,,,,,,,,,
3,3,,,,,10.0,5.0,b,,,,,,,
3,2,0.0,1.0,TODO ES COMPLICADO CON USTEDES,,,,,,,,,,,
3,2,10.0,2.0,"Buenas tardes. La persona que me atendió fue muy amable, pero ella tuvo problema para comunicarse internamente con el área de seguridad, fue demasiado tiempo de espera, al final tuvo que hacer la solicitud de aprobar un pago con código CUS por valor de $350.000 a través de correo electrónico, la respuesta fue que en 30 minutos podía intertar nuevamente el pago, lo hice pero no pasó, nuevamente salió código CUS.  Gracias.","AUMENTAR LOS TOPES PARA PAGOS PSE PARA EVITAR RECHAZO, YA QUE SE PIERDE DEMASIADO TIEMPO LLAMANDO PARA HABILITAR LOS CODIGOS CUS.  GRACIAS",,,,,,,,,,
3,2,10.0,3.0,,,,,,,,,,,,
3,2,9.0,3.0,"Me parece un buen servicio el que prestan los banker. Sin embargo, la plataforma empresarial no es tan amigable para poder solucionar cuaquier problema, normalmente hay que llamar al servicio al cliente y esto genera demoras en los procesos, entre 30 a 60 min de espera.",Agilidad en el contacto inicial. Esta vez me tomo 35 min en solucionarlo.,,,,,,,,,,
3,1,,,,,,,,,8.0,,1.0,,,
3,1,,,,,,,,,8.0,"buen servicio, falta un poco de capacitación en manejo de plataforma de pago nueva.",1.0,Servicio personalizado para atención en uso de plataforma de pagos.  autorización de pagos en día sábado.,"varios meses estuvimos sin asesor, buscamos asesoría sobre servicio de nueva plataforma y fue dispendioso a través de la línea de atención.","En general buen servicio, en la atención del call, a veces son muy estrictos, entendible por seguridad, pero no dan ninguna alternativa, en especial cuando el usuario se encuentra fuera del país."
3,1,,,,,,,,,5.0,"Les falta agilizar algunos procesos. 
Los asesores viven muy ocupados",1.0,Un servicio más ágil y eficiente,,
3,1,,,,,,,,,10.0,Exelente servicio y seguir trabajando,1.0,Un préstamo,Por el t,Exelente compañía
3,1,,,,,,,,,1.0,"Estamos solicitando una tarjeta de crédito corporativa desde noviembre de 2022, pero aún es imposible darla, siempre disculpe por cualquier motivo, muy mal servicio。
asi fue ultimo mensaje me envio de cuanta ejecutivo:
la tarjeta no llega esta semana según correo enviado por él área el día de ayer, de verdad que me disculpo por la demora en los temas operativos pero es algo que aunque quisiera no lo puedo controlar .s[Desde hace  3 meses s Evangelista presentado varios caos no sólo Asus sino varias, esto es porque se está migrando a nuevos programas dentro de eso la banca empresarial que hace que los procesos se han más lentos. Por ejemplo ayer me quedé hasta las 9pm en la oficina buscándote una solución! ,",3.0,"ser apoyo más, No pongas excusas","mal servicio, no soluciona nada",sin palabra
3,1,,,,,,,,,8.0,,1.0,,,
3,1,,,,,,,,,9.0,Buena asesoría y respuesta a inquietudes. Valiosas invitaciones a foros y conferencias.,2.0,Facilitar la utilización de la plataforma virtual,,
3,2,8.0,3.0,"Aunque me he acostumbrado, no es tan fácil utilizar la banca online. Además, las comisiones bancarias son demasiado elevadas.",Disminuir los gastos bancarios.,,,,,,,,,,
3,1,,,,,,,,,1.0,Muy demorados en resolver y dar respuesta a solicitudes vía web,1.0,,,
3,1,,,,,,,,,7.0,Porque la asesora empresarial asignada no es diligente y es difícil su contáctabilidad.,1.0,Mejor asesoría personal.,,
3,1,,,,,,,,,10.0,Disposición y oportunidad en la respuesta a nuestros requerimientos,1.0,Leasing,La relación con el banco pasa por su mejor momento en mucho tiempo,
3,1,,,,,,,,,8.0,"Han mejorada en varios procesos en especial la Banca Virtual Empresarial, sin embargo la comunicacion con el area de servicio al cliente por lo general es deficiente",1.0,Acceso a creditos.,"La oportuna comunicacion con nuestro Ejecutivo de Cuenta el señor: Nelson Enrique Torres Pulido, gracias a él, hemos podido avanzar en diferentes asuntos. Su servicio ha sido siempre el más diligente.",
3,1,,,,,,,,,0.0,LOS PROCESOS SON MUY DESGASTANTES,1.0,QUE SEA MAS FACIL LOS PROCESOS,,
